Domain,Area,Element,Item,Year,Source,Unit,Value
"Emissions totals","Latvia","Emissions (CH4)","On-farm energy use","2014","FAO TIER 1","kt","0.0476"
"Emissions totals","Latvia","Emissions (N2O)","On-farm energy use","2014","FAO TIER 1","kt","0.1258"
"Emissions totals","Latvia","Emissions (CO2)","On-farm energy use","2014","FAO TIER 1","kt","410.8792"
"Emissions totals","Latvia","Emissions (CH4)","On-farm energy use","2015","FAO TIER 1","kt","0.0424"
"Emissions totals","Latvia","Emissions (N2O)","On-farm energy use","2015","FAO TIER 1","kt","0.132"
"Emissions totals","Latvia","Emissions (CO2)","On-farm energy use","2015","FAO TIER 1","kt","430.6852"
"Emissions totals","Latvia","Emissions (CH4)","On-farm energy use","2016","FAO TIER 1","kt","0.041"
"Emissions totals","Latvia","Emissions (N2O)","On-farm energy use","2016","FAO TIER 1","kt","0.1407"
"Emissions totals","Latvia","Emissions (CO2)","On-farm energy use","2016","FAO TIER 1","kt","454.2433"
"Emissions totals","Latvia","Emissions (CH4)","On-farm energy use","2017","FAO TIER 1","kt","0.0286"
"Emissions totals","Latvia","Emissions (N2O)","On-farm energy use","2017","FAO TIER 1","kt","0.1526"
"Emissions totals","Latvia","Emissions (CO2)","On-farm energy use","2017","FAO TIER 1","kt","447.6348"
"Emissions totals","Latvia","Emissions (CH4)","On-farm energy use","2018","FAO TIER 1","kt","0.0292"
"Emissions totals","Latvia","Emissions (N2O)","On-farm energy use","2018","FAO TIER 1","kt","0.1539"
"Emissions totals","Latvia","Emissions (CO2)","On-farm energy use","2018","FAO TIER 1","kt","472.7615"
"Emissions totals","Latvia","Emissions (CH4)","On-farm energy use","2019","FAO TIER 1","kt","0.0303"
"Emissions totals","Latvia","Emissions (N2O)","On-farm energy use","2019","FAO TIER 1","kt","0.1696"
"Emissions totals","Latvia","Emissions (CO2)","On-farm energy use","2019","FAO TIER 1","kt","503.6113"
"Emissions totals","Latvia","Emissions (CH4)","On-farm energy use","2020","FAO TIER 1","kt","0.0315"
"Emissions totals","Latvia","Emissions (N2O)","On-farm energy use","2020","FAO TIER 1","kt","0.1799"
"Emissions totals","Latvia","Emissions (CO2)","On-farm energy use","2020","FAO TIER 1","kt","528.4364"
"Emissions totals","Lithuania","Emissions (CH4)","Burning - Crop residues","2006","FAO TIER 1","kt","0.3767"
"Emissions totals","Lithuania","Emissions (N2O)","Burning - Crop residues","2006","FAO TIER 1","kt","0.0098"
"Emissions totals","Lithuania","Emissions (CH4)","Burning - Crop residues","2007","FAO TIER 1","kt","0.3975"
"Emissions totals","Lithuania","Emissions (N2O)","Burning - Crop residues","2007","FAO TIER 1","kt","0.0103"
"Emissions totals","Lithuania","Emissions (CH4)","Burning - Crop residues","2008","FAO TIER 1","kt","0.4563"
"Emissions totals","Lithuania","Emissions (N2O)","Burning - Crop residues","2008","FAO TIER 1","kt","0.0118"
"Emissions totals","Lithuania","Emissions (CH4)","Burning - Crop residues","2009","FAO TIER 1","kt","0.5549"
"Emissions totals","Lithuania","Emissions (N2O)","Burning - Crop residues","2009","FAO TIER 1","kt","0.0144"
"Emissions totals","Lithuania","Emissions (CH4)","Burning - Crop residues","2010","FAO TIER 1","kt","0.5782"
"Emissions totals","Lithuania","Emissions (N2O)","Burning - Crop residues","2010","FAO TIER 1","kt","0.015"
"Emissions totals","Lithuania","Emissions (CH4)","Burning - Crop residues","2011","FAO TIER 1","kt","0.6211"
"Emissions totals","Lithuania","Emissions (N2O)","Burning - Crop residues","2011","FAO TIER 1","kt","0.0161"
"Emissions totals","Lithuania","Emissions (CH4)","Burning - Crop residues","2012","FAO TIER 1","kt","0.712"
"Emissions totals","Lithuania","Emissions (N2O)","Burning - Crop residues","2012","FAO TIER 1","kt","0.0185"
"Emissions totals","Lithuania","Emissions (CH4)","Burning - Crop residues","2013","FAO TIER 1","kt","0.7672"
"Emissions totals","Lithuania","Emissions (N2O)","Burning - Crop residues","2013","FAO TIER 1","kt","0.0199"
"Emissions totals","Lithuania","Emissions (CH4)","Burning - Crop residues","2014","FAO TIER 1","kt","0.8159"
"Emissions totals","Lithuania","Emissions (N2O)","Burning - Crop residues","2014","FAO TIER 1","kt","0.0212"
"Emissions totals","Lithuania","Emissions (CH4)","Burning - Crop residues","2015","FAO TIER 1","kt","0.9347"
"Emissions totals","Lithuania","Emissions (N2O)","Burning - Crop residues","2015","FAO TIER 1","kt","0.0242"
"Emissions totals","Lithuania","Emissions (CH4)","Burning - Crop residues","2016","FAO TIER 1","kt","0.9845"
"Emissions totals","Lithuania","Emissions (N2O)","Burning - Crop residues","2016","FAO TIER 1","kt","0.0255"
"Emissions totals","Lithuania","Emissions (CH4)","Burning - Crop residues","2017","FAO TIER 1","kt","0.9037"
"Emissions totals","Lithuania","Emissions (N2O)","Burning - Crop residues","2017","FAO TIER 1","kt","0.0234"
"Emissions totals","Lithuania","Emissions (CH4)","Burning - Crop residues","2018","FAO TIER 1","kt","0.8709"
"Emissions totals","Lithuania","Emissions (N2O)","Burning - Crop residues","2018","FAO TIER 1","kt","0.0226"
"Emissions totals","Lithuania","Emissions (CH4)","Burning - Crop residues","2019","FAO TIER 1","kt","1.0019"
"Emissions totals","Lithuania","Emissions (N2O)","Burning - Crop residues","2019","FAO TIER 1","kt","0.026"
"Emissions totals","Lithuania","Emissions (CH4)","Burning - Crop residues","2020","FAO TIER 1","kt","1.0195"
"Emissions totals","Lithuania","Emissions (N2O)","Burning - Crop residues","2020","FAO TIER 1","kt","0.0264"
"Emissions totals","Lithuania","Emissions (CH4)","Enteric Fermentation","2006","FAO TIER 1","kt","73.9775"
"Emissions totals","Lithuania","Emissions (CH4)","Enteric Fermentation","2007","FAO TIER 1","kt","75.6072"
"Emissions totals","Lithuania","Emissions (CH4)","Enteric Fermentation","2008","FAO TIER 1","kt","71.3442"
"Emissions totals","Lithuania","Emissions (CH4)","Enteric Fermentation","2009","FAO TIER 1","kt","69.0155"
"Emissions totals","Lithuania","Emissions (CH4)","Enteric Fermentation","2010","FAO TIER 1","kt","67.264"
"Emissions totals","Lithuania","Emissions (CH4)","Enteric Fermentation","2011","FAO TIER 1","kt","66.6583"
"Emissions totals","Lithuania","Emissions (CH4)","Enteric Fermentation","2012","FAO TIER 1","kt","65.6547"
"Emissions totals","Lithuania","Emissions (CH4)","Enteric Fermentation","2013","FAO TIER 1","kt","63.4492"
"Emissions totals","Lithuania","Emissions (CH4)","Enteric Fermentation","2014","FAO TIER 1","kt","62.0376"
"Emissions totals","Lithuania","Emissions (CH4)","Enteric Fermentation","2015","FAO TIER 1","kt","63.2845"
"Emissions totals","Lithuania","Emissions (CH4)","Enteric Fermentation","2016","FAO TIER 1","kt","61.8054"
"Emissions totals","Lithuania","Emissions (CH4)","Enteric Fermentation","2017","FAO TIER 1","kt","59.4112"
"Emissions totals","Lithuania","Emissions (CH4)","Enteric Fermentation","2018","FAO TIER 1","kt","55.1347"
"Emissions totals","Lithuania","Emissions (CH4)","Enteric Fermentation","2019","FAO TIER 1","kt","52.9775"
"Emissions totals","Lithuania","Emissions (CH4)","Enteric Fermentation","2020","FAO TIER 1","kt","52.1543"
"Emissions totals","Lithuania","Emissions (CH4)","Manure Management","2006","FAO TIER 1","kt","19.1383"
"Emissions totals","Lithuania","Direct emissions (N2O)","Manure Management","2006","FAO TIER 1","kt","0.4375"
"Emissions totals","Lithuania","Emissions (N2O)","Manure Management","2006","FAO TIER 1","kt","0.7254"
"Emissions totals","Lithuania","Emissions (CH4)","Manure Management","2007","FAO TIER 1","kt","19.2981"
"Emissions totals","Lithuania","Direct emissions (N2O)","Manure Management","2007","FAO TIER 1","kt","0.4451"
"Emissions totals","Lithuania","Emissions (N2O)","Manure Management","2007","FAO TIER 1","kt","0.7361"
"Emissions totals","Lithuania","Emissions (CH4)","Manure Management","2008","FAO TIER 1","kt","17.4436"
"Emissions totals","Lithuania","Direct emissions (N2O)","Manure Management","2008","FAO TIER 1","kt","0.4186"
"Emissions totals","Lithuania","Emissions (N2O)","Manure Management","2008","FAO TIER 1","kt","0.6875"
"Emissions totals","Lithuania","Emissions (CH4)","Manure Management","2009","FAO TIER 1","kt","16.7329"
"Emissions totals","Lithuania","Direct emissions (N2O)","Manure Management","2009","FAO TIER 1","kt","0.4031"
"Emissions totals","Lithuania","Emissions (N2O)","Manure Management","2009","FAO TIER 1","kt","0.6621"
"Emissions totals","Lithuania","Emissions (CH4)","Manure Management","2010","FAO TIER 1","kt","16.615"
"Emissions totals","Lithuania","Direct emissions (N2O)","Manure Management","2010","FAO TIER 1","kt","0.3965"
"Emissions totals","Lithuania","Emissions (N2O)","Manure Management","2010","FAO TIER 1","kt","0.6502"
"Emissions totals","Lithuania","Emissions (CH4)","Manure Management","2011","FAO TIER 1","kt","16.6453"
"Emissions totals","Lithuania","Direct emissions (N2O)","Manure Management","2011","FAO TIER 1","kt","0.3953"
"Emissions totals","Lithuania","Emissions (N2O)","Manure Management","2011","FAO TIER 1","kt","0.6479"
"Emissions totals","Lithuania","Emissions (CH4)","Manure Management","2012","FAO TIER 1","kt","15.5021"
"Emissions totals","Lithuania","Direct emissions (N2O)","Manure Management","2012","FAO TIER 1","kt","0.3835"
"Emissions totals","Lithuania","Emissions (N2O)","Manure Management","2012","FAO TIER 1","kt","0.6254"
"Emissions totals","Lithuania","Emissions (CH4)","Manure Management","2013","FAO TIER 1","kt","15.1235"
"Emissions totals","Lithuania","Direct emissions (N2O)","Manure Management","2013","FAO TIER 1","kt","0.3722"
"Emissions totals","Lithuania","Emissions (N2O)","Manure Management","2013","FAO TIER 1","kt","0.6071"
"Emissions totals","Lithuania","Emissions (CH4)","Manure Management","2014","FAO TIER 1","kt","14.533"
"Emissions totals","Lithuania","Direct emissions (N2O)","Manure Management","2014","FAO TIER 1","kt","0.3635"
"Emissions totals","Lithuania","Emissions (N2O)","Manure Management","2014","FAO TIER 1","kt","0.5915"
"Emissions totals","Lithuania","Emissions (CH4)","Manure Management","2015","FAO TIER 1","kt","14.4421"
"Emissions totals","Lithuania","Direct emissions (N2O)","Manure Management","2015","FAO TIER 1","kt","0.3695"
"Emissions totals","Lithuania","Emissions (N2O)","Manure Management","2015","FAO TIER 1","kt","0.5981"
"Emissions totals","Lithuania","Emissions (CH4)","Manure Management","2016","FAO TIER 1","kt","13.9532"
"Emissions totals","Lithuania","Direct emissions (N2O)","Manure Management","2016","FAO TIER 1","kt","0.3588"
"Emissions totals","Lithuania","Emissions (N2O)","Manure Management","2016","FAO TIER 1","kt","0.5803"
"Emissions totals","Lithuania","Emissions (CH4)","Manure Management","2017","FAO TIER 1","kt","13.464"
"Emissions totals","Lithuania","Direct emissions (N2O)","Manure Management","2017","FAO TIER 1","kt","0.3479"
"Emissions totals","Lithuania","Emissions (N2O)","Manure Management","2017","FAO TIER 1","kt","0.5601"
"Emissions totals","Lithuania","Emissions (CH4)","Manure Management","2018","FAO TIER 1","kt","12.2113"
"Emissions totals","Lithuania","Direct emissions (N2O)","Manure Management","2018","FAO TIER 1","kt","0.3242"
"Emissions totals","Lithuania","Emissions (N2O)","Manure Management","2018","FAO TIER 1","kt","0.5175"
"Emissions totals","Lithuania","Emissions (CH4)","Manure Management","2019","FAO TIER 1","kt","11.7865"
"Emissions totals","Lithuania","Direct emissions (N2O)","Manure Management","2019","FAO TIER 1","kt","0.3182"
"Emissions totals","Lithuania","Emissions (N2O)","Manure Management","2019","FAO TIER 1","kt","0.5035"
"Emissions totals","Lithuania","Emissions (CH4)","Manure Management","2020","FAO TIER 1","kt","11.6805"
"Emissions totals","Lithuania","Direct emissions (N2O)","Manure Management","2020","FAO TIER 1","kt","0.3042"
"Emissions totals","Lithuania","Emissions (N2O)","Manure Management","2020","FAO TIER 1","kt","0.4879"
"Emissions totals","Lithuania","Emissions (CO2)","Drained organic soils (CO2)","2006","FAO TIER 1","kt","9853.627"
"Emissions totals","Lithuania","Emissions (CO2)","Drained organic soils (CO2)","2007","FAO TIER 1","kt","9862.6818"
"Emissions totals","Lithuania","Emissions (CO2)","Drained organic soils (CO2)","2008","FAO TIER 1","kt","9856.5898"
"Emissions totals","Lithuania","Emissions (CO2)","Drained organic soils (CO2)","2009","FAO TIER 1","kt","9834.1023"
"Emissions totals","Lithuania","Emissions (CO2)","Drained organic soils (CO2)","2010","FAO TIER 1","kt","9831.9075"
"Emissions totals","Lithuania","Emissions (CO2)","Drained organic soils (CO2)","2011","FAO TIER 1","kt","9831.5509"
"Emissions totals","Lithuania","Emissions (CO2)","Drained organic soils (CO2)","2012","FAO TIER 1","kt","9835.4848"
"Emissions totals","Lithuania","Emissions (CO2)","Drained organic soils (CO2)","2013","FAO TIER 1","kt","9836.6064"
"Emissions totals","Lithuania","Emissions (CO2)","Drained organic soils (CO2)","2014","FAO TIER 1","kt","9781.6792"
"Emissions totals","Lithuania","Emissions (CO2)","Drained organic soils (CO2)","2015","FAO TIER 1","kt","9781.5473"
"Emissions totals","Lithuania","Emissions (CO2)","Drained organic soils (CO2)","2016","FAO TIER 1","kt","9701.8359"
"Emissions totals","Lithuania","Emissions (CO2)","Drained organic soils (CO2)","2017","FAO TIER 1","kt","9689.8451"
"Emissions totals","Lithuania","Emissions (CO2)","Drained organic soils (CO2)","2018","FAO TIER 1","kt","9684.2863"
"Emissions totals","Lithuania","Emissions (CO2)","Drained organic soils (CO2)","2019","FAO TIER 1","kt","9668.9289"
"Emissions totals","Lithuania","Emissions (CO2)","Drained organic soils (CO2)","2020","FAO TIER 1","kt","9675.1756"
"Emissions totals","Lithuania","Emissions (N2O)","Drained organic soils (N2O)","2006","FAO TIER 1","kt","6.9596"
"Emissions totals","Lithuania","Emissions (N2O)","Drained organic soils (N2O)","2007","FAO TIER 1","kt","6.966"
"Emissions totals","Lithuania","Emissions (N2O)","Drained organic soils (N2O)","2008","FAO TIER 1","kt","6.9617"
"Emissions totals","Lithuania","Emissions (N2O)","Drained organic soils (N2O)","2009","FAO TIER 1","kt","6.9458"
"Emissions totals","Lithuania","Emissions (N2O)","Drained organic soils (N2O)","2010","FAO TIER 1","kt","6.9443"
"Emissions totals","Lithuania","Emissions (N2O)","Drained organic soils (N2O)","2011","FAO TIER 1","kt","6.944"
"Emissions totals","Lithuania","Emissions (N2O)","Drained organic soils (N2O)","2012","FAO TIER 1","kt","6.9468"
"Emissions totals","Lithuania","Emissions (N2O)","Drained organic soils (N2O)","2013","FAO TIER 1","kt","6.9476"
"Emissions totals","Lithuania","Emissions (N2O)","Drained organic soils (N2O)","2014","FAO TIER 1","kt","6.9088"
"Emissions totals","Lithuania","Emissions (N2O)","Drained organic soils (N2O)","2015","FAO TIER 1","kt","6.9087"
"Emissions totals","Lithuania","Emissions (N2O)","Drained organic soils (N2O)","2016","FAO TIER 1","kt","6.8526"
"Emissions totals","Lithuania","Emissions (N2O)","Drained organic soils (N2O)","2017","FAO TIER 1","kt","6.8441"
"Emissions totals","Lithuania","Emissions (N2O)","Drained organic soils (N2O)","2018","FAO TIER 1","kt","6.8403"
"Emissions totals","Lithuania","Emissions (N2O)","Drained organic soils (N2O)","2019","FAO TIER 1","kt","6.8294"
"Emissions totals","Lithuania","Emissions (N2O)","Drained organic soils (N2O)","2020","FAO TIER 1","kt","6.8339"
"Emissions totals","Lithuania","Emissions (CH4)","On-farm energy use","2006","FAO TIER 1","kt","0.0244"
"Emissions totals","Lithuania","Emissions (N2O)","On-farm energy use","2006","FAO TIER 1","kt","0.046"
"Emissions totals","Lithuania","Emissions (CO2)","On-farm energy use","2006","FAO TIER 1","kt","257.3578"
"Emissions totals","Lithuania","Emissions (CH4)","On-farm energy use","2007","FAO TIER 1","kt","0.0218"
"Emissions totals","Lithuania","Emissions (N2O)","On-farm energy use","2007","FAO TIER 1","kt","0.0484"
"Emissions totals","Lithuania","Emissions (CO2)","On-farm energy use","2007","FAO TIER 1","kt","264.1152"
"Emissions totals","Lithuania","Emissions (CH4)","On-farm energy use","2008","FAO TIER 1","kt","0.0206"
"Emissions totals","Lithuania","Emissions (N2O)","On-farm energy use","2008","FAO TIER 1","kt","0.0496"
"Emissions totals","Lithuania","Emissions (CO2)","On-farm energy use","2008","FAO TIER 1","kt","250.4747"
"Emissions totals","Lithuania","Emissions (CH4)","On-farm energy use","2009","FAO TIER 1","kt","0.0183"
"Emissions totals","Lithuania","Emissions (N2O)","On-farm energy use","2009","FAO TIER 1","kt","0.0459"
"Emissions totals","Lithuania","Emissions (CO2)","On-farm energy use","2009","FAO TIER 1","kt","220.9143"
"Emissions totals","Lithuania","Emissions (CH4)","On-farm energy use","2010","FAO TIER 1","kt","0.0207"
"Emissions totals","Lithuania","Emissions (N2O)","On-farm energy use","2010","FAO TIER 1","kt","0.051"
"Emissions totals","Lithuania","Emissions (CO2)","On-farm energy use","2010","FAO TIER 1","kt","299.7187"
"Emissions totals","Lithuania","Emissions (CH4)","On-farm energy use","2011","FAO TIER 1","kt","0.0205"
"Emissions totals","Lithuania","Emissions (N2O)","On-farm energy use","2011","FAO TIER 1","kt","0.0509"
"Emissions totals","Lithuania","Emissions (CO2)","On-farm energy use","2011","FAO TIER 1","kt","284.5338"
"Emissions totals","Lithuania","Emissions (CH4)","On-farm energy use","2012","FAO TIER 1","kt","0.0198"
"Emissions totals","Lithuania","Emissions (N2O)","On-farm energy use","2012","FAO TIER 1","kt","0.0558"
"Emissions totals","Lithuania","Emissions (CO2)","On-farm energy use","2012","FAO TIER 1","kt","286.2367"
