Domain,Area,Element,Item,Year,Source,Unit,Value
"Emissions totals","Italy","Emissions (CO2eq) (AR5)","Forestland","2007","FAO TIER 1","kt","-35510.0911"
"Emissions totals","Italy","Emissions (CO2eq) (AR5)","Forestland","2008","FAO TIER 1","kt","-35510.0911"
"Emissions totals","Italy","Emissions (CO2eq) (AR5)","Forestland","2009","FAO TIER 1","kt","-35510.0911"
"Emissions totals","Italy","Emissions (CO2eq) (AR5)","Forestland","2010","FAO TIER 1","kt","-35510.0911"
"Emissions totals","Italy","Emissions (CO2eq) (AR5)","Forestland","2011","FAO TIER 1","kt","-35461.2808"
"Emissions totals","Italy","Emissions (CO2eq) (AR5)","Forestland","2012","FAO TIER 1","kt","-35461.2808"
"Emissions totals","Italy","Emissions (CO2eq) (AR5)","Forestland","2013","FAO TIER 1","kt","-35461.2808"
"Emissions totals","Italy","Emissions (CO2eq) (AR5)","Forestland","2014","FAO TIER 1","kt","-35461.2808"
"Emissions totals","Italy","Emissions (CO2eq) (AR5)","Forestland","2015","FAO TIER 1","kt","-35461.2808"
"Emissions totals","Italy","Emissions (CO2eq) (AR5)","Forestland","2016","FAO TIER 1","kt","-13613.93"
"Emissions totals","Italy","Emissions (CO2eq) (AR5)","Forestland","2017","FAO TIER 1","kt","-13613.93"
"Emissions totals","Italy","Emissions (CO2eq) (AR5)","Forestland","2018","FAO TIER 1","kt","-13613.93"
"Emissions totals","Italy","Emissions (CO2eq) (AR5)","Forestland","2019","FAO TIER 1","kt","-13613.93"
"Emissions totals","Italy","Emissions (CO2eq) (AR5)","Forestland","2020","FAO TIER 1","kt","-13613.93"
"Emissions totals","Italy","Emissions (CO2eq) (AR5)","Net Forest conversion","2000","FAO TIER 1","kt","0"
"Emissions totals","Italy","Emissions (CO2eq) (AR5)","Net Forest conversion","2001","FAO TIER 1","kt","0"
"Emissions totals","Italy","Emissions (CO2eq) (AR5)","Net Forest conversion","2002","FAO TIER 1","kt","0"
"Emissions totals","Italy","Emissions (CO2eq) (AR5)","Net Forest conversion","2003","FAO TIER 1","kt","0"
"Emissions totals","Italy","Emissions (CO2eq) (AR5)","Net Forest conversion","2004","FAO TIER 1","kt","0"
"Emissions totals","Italy","Emissions (CO2eq) (AR5)","Net Forest conversion","2005","FAO TIER 1","kt","0"
"Emissions totals","Italy","Emissions (CO2eq) (AR5)","Net Forest conversion","2006","FAO TIER 1","kt","0"
"Emissions totals","Italy","Emissions (CO2eq) (AR5)","Net Forest conversion","2007","FAO TIER 1","kt","0"
"Emissions totals","Italy","Emissions (CO2eq) (AR5)","Net Forest conversion","2008","FAO TIER 1","kt","0"
"Emissions totals","Italy","Emissions (CO2eq) (AR5)","Net Forest conversion","2009","FAO TIER 1","kt","0"
"Emissions totals","Italy","Emissions (CO2eq) (AR5)","Net Forest conversion","2010","FAO TIER 1","kt","0"
"Emissions totals","Italy","Emissions (CO2eq) (AR5)","Net Forest conversion","2011","FAO TIER 1","kt","0"
"Emissions totals","Italy","Emissions (CO2eq) (AR5)","Net Forest conversion","2012","FAO TIER 1","kt","0"
"Emissions totals","Italy","Emissions (CO2eq) (AR5)","Net Forest conversion","2013","FAO TIER 1","kt","0"
"Emissions totals","Italy","Emissions (CO2eq) (AR5)","Net Forest conversion","2014","FAO TIER 1","kt","0"
"Emissions totals","Italy","Emissions (CO2eq) (AR5)","Net Forest conversion","2015","FAO TIER 1","kt","0"
"Emissions totals","Italy","Emissions (CO2eq) (AR5)","Net Forest conversion","2016","FAO TIER 1","kt","0"
"Emissions totals","Italy","Emissions (CO2eq) (AR5)","Net Forest conversion","2017","FAO TIER 1","kt","0"
"Emissions totals","Italy","Emissions (CO2eq) (AR5)","Net Forest conversion","2018","FAO TIER 1","kt","0"
"Emissions totals","Italy","Emissions (CO2eq) (AR5)","Net Forest conversion","2019","FAO TIER 1","kt","0"
"Emissions totals","Italy","Emissions (CO2eq) (AR5)","Net Forest conversion","2020","FAO TIER 1","kt","0"
"Emissions totals","Italy","Emissions (CO2eq) (AR5)","Fires in organic soils","2000","FAO TIER 1","kt","0"
"Emissions totals","Italy","Emissions (CO2eq) (AR5)","Fires in organic soils","2001","FAO TIER 1","kt","0"
"Emissions totals","Italy","Emissions (CO2eq) (AR5)","Fires in organic soils","2002","FAO TIER 1","kt","0"
"Emissions totals","Italy","Emissions (CO2eq) (AR5)","Fires in organic soils","2003","FAO TIER 1","kt","0"
"Emissions totals","Italy","Emissions (CO2eq) (AR5)","Fires in organic soils","2004","FAO TIER 1","kt","0"
"Emissions totals","Italy","Emissions (CO2eq) (AR5)","Fires in organic soils","2005","FAO TIER 1","kt","0"
"Emissions totals","Italy","Emissions (CO2eq) (AR5)","Fires in organic soils","2006","FAO TIER 1","kt","0"
"Emissions totals","Italy","Emissions (CO2eq) (AR5)","Fires in organic soils","2007","FAO TIER 1","kt","0"
"Emissions totals","Italy","Emissions (CO2eq) (AR5)","Fires in organic soils","2008","FAO TIER 1","kt","0"
"Emissions totals","Italy","Emissions (CO2eq) (AR5)","Fires in organic soils","2009","FAO TIER 1","kt","0"
"Emissions totals","Italy","Emissions (CO2eq) (AR5)","Fires in organic soils","2010","FAO TIER 1","kt","0"
"Emissions totals","Italy","Emissions (CO2eq) (AR5)","Fires in organic soils","2011","FAO TIER 1","kt","0"
"Emissions totals","Italy","Emissions (CO2eq) (AR5)","Fires in organic soils","2012","FAO TIER 1","kt","0"
"Emissions totals","Italy","Emissions (CO2eq) (AR5)","Fires in organic soils","2013","FAO TIER 1","kt","0"
"Emissions totals","Italy","Emissions (CO2eq) (AR5)","Fires in organic soils","2014","FAO TIER 1","kt","0"
"Emissions totals","Italy","Emissions (CO2eq) (AR5)","Fires in organic soils","2015","FAO TIER 1","kt","0"
"Emissions totals","Italy","Emissions (CO2eq) (AR5)","Fires in organic soils","2016","FAO TIER 1","kt","0"
"Emissions totals","Italy","Emissions (CO2eq) (AR5)","Fires in organic soils","2017","FAO TIER 1","kt","0"
"Emissions totals","Italy","Emissions (CO2eq) (AR5)","Fires in organic soils","2018","FAO TIER 1","kt","0"
"Emissions totals","Italy","Emissions (CO2eq) (AR5)","Fires in organic soils","2019","FAO TIER 1","kt","0"
"Emissions totals","Italy","Emissions (CO2eq) (AR5)","Fires in organic soils","2020","FAO TIER 1","kt","0"
"Emissions totals","Italy","Emissions (CO2eq) (AR5)","Forest fires","2000","FAO TIER 1","kt","55.6646"
"Emissions totals","Italy","Emissions (CO2eq) (AR5)","Forest fires","2001","FAO TIER 1","kt","6.3603"
"Emissions totals","Italy","Emissions (CO2eq) (AR5)","Forest fires","2002","FAO TIER 1","kt","2.9824"
"Emissions totals","Italy","Emissions (CO2eq) (AR5)","Forest fires","2003","FAO TIER 1","kt","12.4774"
"Emissions totals","Italy","Emissions (CO2eq) (AR5)","Forest fires","2004","FAO TIER 1","kt","6.9025"
"Emissions totals","Italy","Emissions (CO2eq) (AR5)","Forest fires","2005","FAO TIER 1","kt","2.6134"
"Emissions totals","Italy","Emissions (CO2eq) (AR5)","Forest fires","2006","FAO TIER 1","kt","2.7364"
"Emissions totals","Italy","Emissions (CO2eq) (AR5)","Forest fires","2007","FAO TIER 1","kt","70.9902"
"Emissions totals","Italy","Emissions (CO2eq) (AR5)","Forest fires","2008","FAO TIER 1","kt","10.9191"
"Emissions totals","Italy","Emissions (CO2eq) (AR5)","Forest fires","2009","FAO TIER 1","kt","14.174"
"Emissions totals","Italy","Emissions (CO2eq) (AR5)","Forest fires","2010","FAO TIER 1","kt","1.3067"
"Emissions totals","Italy","Emissions (CO2eq) (AR5)","Forest fires","2011","FAO TIER 1","kt","11.0449"
"Emissions totals","Italy","Emissions (CO2eq) (AR5)","Forest fires","2012","FAO TIER 1","kt","43.8022"
"Emissions totals","Italy","Emissions (CO2eq) (AR5)","Forest fires","2013","FAO TIER 1","kt","7.8165"
"Emissions totals","Italy","Emissions (CO2eq) (AR5)","Forest fires","2014","FAO TIER 1","kt","6.9025"
"Emissions totals","Italy","Emissions (CO2eq) (AR5)","Forest fires","2015","FAO TIER 1","kt","0.914"
"Emissions totals","Italy","Emissions (CO2eq) (AR5)","Forest fires","2016","FAO TIER 1","kt","4.4121"
"Emissions totals","Italy","Emissions (CO2eq) (AR5)","Forest fires","2017","FAO TIER 1","kt","59.9244"
"Emissions totals","Italy","Emissions (CO2eq) (AR5)","Forest fires","2018","FAO TIER 1","kt","7.6698"
"Emissions totals","Italy","Emissions (CO2eq) (AR5)","Forest fires","2019","FAO TIER 1","kt","3.2549"
"Emissions totals","Italy","Emissions (CO2eq) (AR5)","Forest fires","2020","FAO TIER 1","kt","6.2345"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2000","FAO TIER 1","kt","4950.1679"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2001","FAO TIER 1","kt","4984.9378"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2002","FAO TIER 1","kt","4993.9398"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2003","FAO TIER 1","kt","5021.5523"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2004","FAO TIER 1","kt","5086.1291"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2005","FAO TIER 1","kt","5096.6411"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2006","FAO TIER 1","kt","5127.4464"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2007","FAO TIER 1","kt","5163.1915"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2008","FAO TIER 1","kt","5215.3965"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2009","FAO TIER 1","kt","5226.4957"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2010","FAO TIER 1","kt","5269.9566"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2011","FAO TIER 1","kt","5307.1215"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2012","FAO TIER 1","kt","5321.8767"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2013","FAO TIER 1","kt","5321.2716"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2014","FAO TIER 1","kt","5273.6488"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2015","FAO TIER 1","kt","5273.581"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2016","FAO TIER 1","kt","5213.8837"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2017","FAO TIER 1","kt","5211.3181"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2018","FAO TIER 1","kt","5220.3274"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2019","FAO TIER 1","kt","5215.0077"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Drained organic soils (CO2)","2020","FAO TIER 1","kt","5224.7552"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Forestland","2000","FAO TIER 1","kt","-14977.2297"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Forestland","2001","FAO TIER 1","kt","-16189.8034"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Forestland","2002","FAO TIER 1","kt","-16189.8034"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Forestland","2003","FAO TIER 1","kt","-16189.8034"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Forestland","2004","FAO TIER 1","kt","-16189.8034"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Forestland","2005","FAO TIER 1","kt","-16189.8034"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Forestland","2006","FAO TIER 1","kt","-16189.8034"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Forestland","2007","FAO TIER 1","kt","-16189.8034"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Forestland","2008","FAO TIER 1","kt","-16189.8034"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Forestland","2009","FAO TIER 1","kt","-16189.8034"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Forestland","2010","FAO TIER 1","kt","-16189.8034"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Forestland","2011","FAO TIER 1","kt","-5628.8332"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Forestland","2012","FAO TIER 1","kt","-5628.8332"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Forestland","2013","FAO TIER 1","kt","-5628.8332"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Forestland","2014","FAO TIER 1","kt","-5628.8332"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Forestland","2015","FAO TIER 1","kt","-5628.8332"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Forestland","2016","FAO TIER 1","kt","-5710.5915"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Forestland","2017","FAO TIER 1","kt","-5710.5915"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Forestland","2018","FAO TIER 1","kt","-5710.5915"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Forestland","2019","FAO TIER 1","kt","-5710.5915"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Forestland","2020","FAO TIER 1","kt","-5710.5915"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Net Forest conversion","2000","FAO TIER 1","kt","0"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Net Forest conversion","2001","FAO TIER 1","kt","0"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Net Forest conversion","2002","FAO TIER 1","kt","0"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Net Forest conversion","2003","FAO TIER 1","kt","0"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Net Forest conversion","2004","FAO TIER 1","kt","0"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Net Forest conversion","2005","FAO TIER 1","kt","0"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Net Forest conversion","2006","FAO TIER 1","kt","0"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Net Forest conversion","2007","FAO TIER 1","kt","0"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Net Forest conversion","2008","FAO TIER 1","kt","0"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Net Forest conversion","2009","FAO TIER 1","kt","0"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Net Forest conversion","2010","FAO TIER 1","kt","0"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Net Forest conversion","2011","FAO TIER 1","kt","570.7384"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Net Forest conversion","2012","FAO TIER 1","kt","570.7384"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Net Forest conversion","2013","FAO TIER 1","kt","570.7384"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Net Forest conversion","2014","FAO TIER 1","kt","570.7384"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Net Forest conversion","2015","FAO TIER 1","kt","570.7384"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Net Forest conversion","2016","FAO TIER 1","kt","581.1366"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Net Forest conversion","2017","FAO TIER 1","kt","581.1366"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Net Forest conversion","2018","FAO TIER 1","kt","581.1366"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Net Forest conversion","2019","FAO TIER 1","kt","581.1366"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Net Forest conversion","2020","FAO TIER 1","kt","581.1366"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Fires in organic soils","2000","FAO TIER 1","kt","0"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Fires in organic soils","2001","FAO TIER 1","kt","0"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Fires in organic soils","2002","FAO TIER 1","kt","0"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Fires in organic soils","2003","FAO TIER 1","kt","0"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Fires in organic soils","2004","FAO TIER 1","kt","0"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Fires in organic soils","2005","FAO TIER 1","kt","0"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Fires in organic soils","2006","FAO TIER 1","kt","0"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Fires in organic soils","2007","FAO TIER 1","kt","0"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Fires in organic soils","2008","FAO TIER 1","kt","0"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Fires in organic soils","2009","FAO TIER 1","kt","0"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Fires in organic soils","2010","FAO TIER 1","kt","0"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Fires in organic soils","2011","FAO TIER 1","kt","0"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Fires in organic soils","2012","FAO TIER 1","kt","0"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Fires in organic soils","2013","FAO TIER 1","kt","0"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Fires in organic soils","2014","FAO TIER 1","kt","0"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Fires in organic soils","2015","FAO TIER 1","kt","0"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Fires in organic soils","2016","FAO TIER 1","kt","0"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Fires in organic soils","2017","FAO TIER 1","kt","0"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Fires in organic soils","2018","FAO TIER 1","kt","0"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Fires in organic soils","2019","FAO TIER 1","kt","0"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Fires in organic soils","2020","FAO TIER 1","kt","0"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Forest fires","2000","FAO TIER 1","kt","1.3982"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Forest fires","2001","FAO TIER 1","kt","4.57"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Forest fires","2002","FAO TIER 1","kt","7.7075"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Forest fires","2003","FAO TIER 1","kt","16.1823"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Forest fires","2004","FAO TIER 1","kt","3.0145"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Forest fires","2005","FAO TIER 1","kt","0"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Forest fires","2006","FAO TIER 1","kt","0"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Forest fires","2007","FAO TIER 1","kt","0.2725"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Forest fires","2008","FAO TIER 1","kt","0"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Forest fires","2009","FAO TIER 1","kt","0"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Forest fires","2010","FAO TIER 1","kt","1.037"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Forest fires","2011","FAO TIER 1","kt","0.3955"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Forest fires","2012","FAO TIER 1","kt","0"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Forest fires","2013","FAO TIER 1","kt","0.3955"
"Emissions totals","Latvia","Emissions (CO2eq) (AR5)","Forest fires","2014","FAO TIER 1","kt","0"
