Domain,Area,Element,Item,Year,Unit,Value
"Land Use","New Caledonia","Share in Cropland","Land area equipped for irrigation","2004","%","94.34"
"Land Use","New Caledonia","Share in Cropland","Land area equipped for irrigation","2005","%","94.34"
"Land Use","New Caledonia","Share in Cropland","Land area equipped for irrigation","2006","%","94.34"
"Land Use","New Caledonia","Share in Cropland","Land area equipped for irrigation","2007","%","94.34"
"Land Use","New Caledonia","Share in Cropland","Land area equipped for irrigation","2008","%","94.34"
"Land Use","New Caledonia","Share in Cropland","Land area equipped for irrigation","2009","%","94.34"
"Land Use","New Caledonia","Share in Cropland","Land area equipped for irrigation","2010","%","94.34"
"Land Use","New Caledonia","Share in Cropland","Land area equipped for irrigation","2011","%","97.09"
"Land Use","New Caledonia","Share in Cropland","Land area equipped for irrigation","2012","%","100"
"Land Use","New Caledonia","Share in Cropland","Land area equipped for irrigation","2013","%","100"
"Land Use","New Caledonia","Share in Cropland","Land area equipped for irrigation","2014","%","100"
"Land Use","New Caledonia","Share in Cropland","Land area equipped for irrigation","2015","%","100"
"Land Use","New Caledonia","Share in Cropland","Land area equipped for irrigation","2016","%","100"
"Land Use","New Caledonia","Share in Cropland","Land area equipped for irrigation","2017","%","100"
"Land Use","New Caledonia","Share in Cropland","Land area equipped for irrigation","2018","%","100"
"Land Use","New Caledonia","Share in Cropland","Land area equipped for irrigation","2019","%","100"
"Land Use","New Caledonia","Share in Cropland","Land area equipped for irrigation","2020","%","100"
"Land Use","New Caledonia","Share in Cropland","Land area equipped for irrigation","2021","%","100"
"Land Use","New Zealand","Share in Cropland","Land area equipped for irrigation","2000","%","62.79"
"Land Use","New Zealand","Share in Cropland","Land area equipped for irrigation","2001","%","100"
"Land Use","New Zealand","Share in Cropland","Land area equipped for irrigation","2002","%","100"
"Land Use","New Zealand","Share in Cropland","Land area equipped for irrigation","2003","%","100"
"Land Use","New Zealand","Share in Cropland","Land area equipped for irrigation","2004","%","100"
"Land Use","New Zealand","Share in Cropland","Land area equipped for irrigation","2005","%","100"
"Land Use","New Zealand","Share in Cropland","Land area equipped for irrigation","2006","%","93.72"
"Land Use","New Zealand","Share in Cropland","Land area equipped for irrigation","2007","%","100"
"Land Use","New Zealand","Share in Cropland","Land area equipped for irrigation","2008","%","100"
"Land Use","New Zealand","Share in Cropland","Land area equipped for irrigation","2009","%","100"
"Land Use","New Zealand","Share in Cropland","Land area equipped for irrigation","2010","%","100"
"Land Use","New Zealand","Share in Cropland","Land area equipped for irrigation","2011","%","100"
"Land Use","New Zealand","Share in Cropland","Land area equipped for irrigation","2012","%","100"
"Land Use","New Zealand","Share in Cropland","Land area equipped for irrigation","2013","%","100"
"Land Use","New Zealand","Share in Cropland","Land area equipped for irrigation","2014","%","100"
"Land Use","New Zealand","Share in Cropland","Land area equipped for irrigation","2015","%","100"
"Land Use","New Zealand","Share in Cropland","Land area equipped for irrigation","2016","%","100"
"Land Use","New Zealand","Share in Cropland","Land area equipped for irrigation","2017","%","100"
"Land Use","New Zealand","Share in Cropland","Land area equipped for irrigation","2018","%","100"
"Land Use","New Zealand","Share in Cropland","Land area equipped for irrigation","2019","%","100"
"Land Use","New Zealand","Share in Cropland","Land area equipped for irrigation","2020","%","100"
"Land Use","New Zealand","Share in Cropland","Land area equipped for irrigation","2021","%","100"
"Land Use","Nicaragua","Share in Cropland","Land area equipped for irrigation","2000","%","4"
"Land Use","Nicaragua","Share in Cropland","Land area equipped for irrigation","2001","%","4.33"
"Land Use","Nicaragua","Share in Cropland","Land area equipped for irrigation","2002","%","4.89"
"Land Use","Nicaragua","Share in Cropland","Land area equipped for irrigation","2003","%","5.45"
"Land Use","Nicaragua","Share in Cropland","Land area equipped for irrigation","2004","%","5.89"
"Land Use","Nicaragua","Share in Cropland","Land area equipped for irrigation","2005","%","6.27"
"Land Use","Nicaragua","Share in Cropland","Land area equipped for irrigation","2006","%","7.04"
"Land Use","Nicaragua","Share in Cropland","Land area equipped for irrigation","2007","%","7.77"
"Land Use","Nicaragua","Share in Cropland","Land area equipped for irrigation","2008","%","8.62"
"Land Use","Nicaragua","Share in Cropland","Land area equipped for irrigation","2009","%","9.49"
"Land Use","Nicaragua","Share in Cropland","Land area equipped for irrigation","2010","%","10.49"
"Land Use","Nicaragua","Share in Cropland","Land area equipped for irrigation","2011","%","11.06"
"Land Use","Nicaragua","Share in Cropland","Land area equipped for irrigation","2012","%","11.06"
"Land Use","Nicaragua","Share in Cropland","Land area equipped for irrigation","2013","%","11.06"
"Land Use","Nicaragua","Share in Cropland","Land area equipped for irrigation","2014","%","11.06"
"Land Use","Nicaragua","Share in Cropland","Land area equipped for irrigation","2015","%","11.06"
"Land Use","Nicaragua","Share in Cropland","Land area equipped for irrigation","2016","%","11.06"
"Land Use","Nicaragua","Share in Cropland","Land area equipped for irrigation","2017","%","11.06"
"Land Use","Nicaragua","Share in Cropland","Land area equipped for irrigation","2018","%","11.06"
"Land Use","Nicaragua","Share in Cropland","Land area equipped for irrigation","2019","%","11.06"
"Land Use","Nicaragua","Share in Cropland","Land area equipped for irrigation","2020","%","11.06"
"Land Use","Nicaragua","Share in Cropland","Land area equipped for irrigation","2021","%","11.06"
"Land Use","Niger","Share in Cropland","Land area equipped for irrigation","2000","%","0.52"
"Land Use","Niger","Share in Cropland","Land area equipped for irrigation","2001","%","0.52"
"Land Use","Niger","Share in Cropland","Land area equipped for irrigation","2002","%","0.53"
"Land Use","Niger","Share in Cropland","Land area equipped for irrigation","2003","%","0.54"
"Land Use","Niger","Share in Cropland","Land area equipped for irrigation","2004","%","0.55"
"Land Use","Niger","Share in Cropland","Land area equipped for irrigation","2005","%","0.56"
"Land Use","Niger","Share in Cropland","Land area equipped for irrigation","2006","%","0.58"
"Land Use","Niger","Share in Cropland","Land area equipped for irrigation","2007","%","0.56"
"Land Use","Niger","Share in Cropland","Land area equipped for irrigation","2008","%","0.58"
"Land Use","Niger","Share in Cropland","Land area equipped for irrigation","2009","%","0.6"
"Land Use","Niger","Share in Cropland","Land area equipped for irrigation","2010","%","0.61"
"Land Use","Niger","Share in Cropland","Land area equipped for irrigation","2011","%","0.61"
"Land Use","Niger","Share in Cropland","Land area equipped for irrigation","2012","%","0.62"
"Land Use","Niger","Share in Cropland","Land area equipped for irrigation","2013","%","0.59"
"Land Use","Niger","Share in Cropland","Land area equipped for irrigation","2014","%","0.59"
"Land Use","Niger","Share in Cropland","Land area equipped for irrigation","2015","%","0.59"
"Land Use","Niger","Share in Cropland","Land area equipped for irrigation","2016","%","0.57"
"Land Use","Niger","Share in Cropland","Land area equipped for irrigation","2017","%","0.89"
"Land Use","Niger","Share in Cropland","Land area equipped for irrigation","2018","%","1.03"
"Land Use","Niger","Share in Cropland","Land area equipped for irrigation","2019","%","1.16"
"Land Use","Niger","Share in Cropland","Land area equipped for irrigation","2020","%","1.5"
"Land Use","Niger","Share in Cropland","Land area equipped for irrigation","2021","%","1.5"
"Land Use","Nigeria","Share in Cropland","Land area equipped for irrigation","2000","%","0.66"
"Land Use","Nigeria","Share in Cropland","Land area equipped for irrigation","2001","%","0.67"
"Land Use","Nigeria","Share in Cropland","Land area equipped for irrigation","2002","%","0.7"
"Land Use","Nigeria","Share in Cropland","Land area equipped for irrigation","2003","%","0.71"
"Land Use","Nigeria","Share in Cropland","Land area equipped for irrigation","2004","%","0.71"
"Land Use","Nigeria","Share in Cropland","Land area equipped for irrigation","2005","%","0.72"
"Land Use","Nigeria","Share in Cropland","Land area equipped for irrigation","2006","%","0.73"
"Land Use","Nigeria","Share in Cropland","Land area equipped for irrigation","2007","%","0.74"
"Land Use","Nigeria","Share in Cropland","Land area equipped for irrigation","2008","%","0.75"
"Land Use","Nigeria","Share in Cropland","Land area equipped for irrigation","2009","%","0.74"
"Land Use","Nigeria","Share in Cropland","Land area equipped for irrigation","2010","%","0.76"
"Land Use","Nigeria","Share in Cropland","Land area equipped for irrigation","2011","%","0.77"
"Land Use","Nigeria","Share in Cropland","Land area equipped for irrigation","2012","%","0.78"
"Land Use","Nigeria","Share in Cropland","Land area equipped for irrigation","2013","%","0.78"
"Land Use","Nigeria","Share in Cropland","Land area equipped for irrigation","2014","%","0.78"
"Land Use","Nigeria","Share in Cropland","Land area equipped for irrigation","2015","%","0.78"
"Land Use","Nigeria","Share in Cropland","Land area equipped for irrigation","2016","%","0.78"
"Land Use","Nigeria","Share in Cropland","Land area equipped for irrigation","2017","%","0.77"
"Land Use","Nigeria","Share in Cropland","Land area equipped for irrigation","2018","%","0.77"
"Land Use","Nigeria","Share in Cropland","Land area equipped for irrigation","2019","%","0.76"
"Land Use","Nigeria","Share in Cropland","Land area equipped for irrigation","2020","%","0.76"
"Land Use","Nigeria","Share in Cropland","Land area equipped for irrigation","2021","%","0.76"
"Land Use","Niue","Share in Cropland","Land area equipped for irrigation","2021","%","0.26"
"Land Use","North Macedonia","Share in Cropland","Land area equipped for irrigation","2000","%","9.18"
"Land Use","North Macedonia","Share in Cropland","Land area equipped for irrigation","2001","%","11.93"
"Land Use","North Macedonia","Share in Cropland","Land area equipped for irrigation","2002","%","16.76"
"Land Use","North Macedonia","Share in Cropland","Land area equipped for irrigation","2003","%","21.17"
"Land Use","North Macedonia","Share in Cropland","Land area equipped for irrigation","2004","%","25.15"
"Land Use","North Macedonia","Share in Cropland","Land area equipped for irrigation","2005","%","26.28"
"Land Use","North Macedonia","Share in Cropland","Land area equipped for irrigation","2006","%","26.83"
"Land Use","North Macedonia","Share in Cropland","Land area equipped for irrigation","2007","%","27.41"
"Land Use","North Macedonia","Share in Cropland","Land area equipped for irrigation","2008","%","27.83"
"Land Use","North Macedonia","Share in Cropland","Land area equipped for irrigation","2009","%","28.13"
"Land Use","North Macedonia","Share in Cropland","Land area equipped for irrigation","2010","%","28.51"
"Land Use","North Macedonia","Share in Cropland","Land area equipped for irrigation","2011","%","28.51"
"Land Use","North Macedonia","Share in Cropland","Land area equipped for irrigation","2012","%","28.44"
"Land Use","North Macedonia","Share in Cropland","Land area equipped for irrigation","2013","%","28.44"
"Land Use","North Macedonia","Share in Cropland","Land area equipped for irrigation","2014","%","28.44"
"Land Use","North Macedonia","Share in Cropland","Land area equipped for irrigation","2015","%","28.26"
"Land Use","North Macedonia","Share in Cropland","Land area equipped for irrigation","2016","%","28.07"
"Land Use","North Macedonia","Share in Cropland","Land area equipped for irrigation","2017","%","28.01"
"Land Use","North Macedonia","Share in Cropland","Land area equipped for irrigation","2018","%","27.89"
"Land Use","North Macedonia","Share in Cropland","Land area equipped for irrigation","2019","%","27.83"
"Land Use","North Macedonia","Share in Cropland","Land area equipped for irrigation","2020","%","28.01"
"Land Use","North Macedonia","Share in Cropland","Land area equipped for irrigation","2021","%","27.95"
"Land Use","Northern Mariana Islands","Share in Cropland","Land area equipped for irrigation","2000","%","5"
